AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000014319,Lanes End,Magherafelt,54.84264259,-6.71580348,282554,400187,active
700000014320,Coolagh Road End,Magherafelt,54.84069875,-6.72143764,282196,399964,active
700000014321,Mckennas Lane,Magherafelt,54.83774777,-6.73043371,281624,399625,active
700000014322,Sampsons Crossroads,Magherafelt,54.83254778,-6.74612807,280626,399028,active
700000014323,Carnamoney Sch,Magherafelt,54.82735626,-6.77347271,278879,398419,active
700000014324,Bus Shelter Lane,Magherafelt,54.82604392,-6.78052992,278428,398265,active
700000014325,Cloane Road End,Magherafelt,54.82283467,-6.79923453,277232,397887,active
700000014326,Dunmurray,Magherafelt,54.82023092,-6.81308009,276347,397582,active
700000014327,Cloane Lane,Magherafelt,54.81816061,-6.82280145,275726,397341,active
700000014328,Dungiven Road End,Magherafelt,54.82434101,-6.8461779,274212,398004,active
700000014329,St Eoghans Primary School,Magherafelt,54.82071348,-6.83976271,274631,397607,active
700000014330,2-6 Cortnari,Magherafelt,54.81628812,-6.82982493,275278,397125,active
700000014331,1-5 Drumderg Cottages,Magherafelt,54.81252015,-6.82755402,275431,396708,active
700000014332,Mccormicks Pub House,Magherafelt,54.81047249,-6.8266801,275491,396481,active
700000014333,Mccormicks Pub House,Magherafelt,54.81100641,-6.82708458,275464,396540,active
700000014334,67-75 Drumderg Road,Magherafelt,54.81294721,-6.82805495,275398,396755,active
700000014335,Mooneyneny Chapel,Magherafelt,54.8164209,-6.83055222,275231,397139,active
700000014336,Dunmurray Road End,Magherafelt,54.81824415,-6.82307904,275708,397350,active
700000014337,Dunmurray Road,Magherafelt,54.82047219,-6.81294856,276355,397609,active
700000014338,Cloane Road End,Magherafelt,54.82291067,-6.79965235,277205,397895,active
700000014339,Bus Shelter Lane,Magherafelt,54.82620682,-6.78064948,278420,398283,active
700000014340,Carnamoney Sch,Magherafelt,54.82739328,-6.77358051,278872,398423,active
700000014341,Sampsons Crossroads,Magherafelt,54.83241084,-6.74678593,280584,399012,active
700000014342,Mckennas Lane,Magherafelt,54.83791791,-6.73038168,281627,399644,active
700000014343,Coolagh Road End,Magherafelt,54.84087052,-6.72154117,282189,399983,active
700000014344,Tonys Lane,Magherafelt,54.84274335,-6.71598707,282542,400198,active
700000014345,48-56 Glen Road,Magherafelt,54.84534426,-6.67874535,284929,400532,active
700000014346,Ruebens Glen,Magherafelt,54.73985705,-6.66784993,285852,388803,active
700000014347,Cranney Old School,Magherafelt,54.74295493,-6.68251541,284901,389130,active
700000014348,Tirgan Old Sch,Magherafelt,54.73103832,-6.69875153,283880,387784,active
700000014349,Tirgan Road,Magherafelt,54.73897543,-6.69834184,283890,388668,active
700000014350,Tirgan Road End,Magherafelt,54.74599663,-6.69629974,284007,389452,active
700000014351,Cranney Old Sch,Magherafelt,54.74311131,-6.68285195,284879,389147,active
700000014352,Ruebens Glen,Magherafelt,54.7399601,-6.66823472,285827,388814,active
700000014353,Longfield Houses,Magherafelt,54.76628829,-6.70195546,283601,391704,active
700000014354,Mcgurks House,Magherafelt,54.7717864,-6.71887235,282501,392296,active
700000014355,Millview Bge,Magherafelt,54.77368248,-6.71977589,282439,392506,active
700000014356,Barnetts Road End,Magherafelt,54.78018398,-6.72208838,282277,393227,active
700000014357,Barnetts Road,Magherafelt,54.78037975,-6.72191124,282288,393249,active
700000014358,Millview Bge,Magherafelt,54.77367038,-6.71948102,282458,392505,active
700000014359,Mcgurks Hse,Magherafelt,54.77203195,-6.71830518,282537,392324,active
700000014360,Longfield Houses,Magherafelt,54.76633386,-6.70201615,283597,391709,active
700000014361,Clinic Gate,Cookstown,54.64810432,-6.7546011,280446,378487,active
700000014362,Forth Glen,Cookstown,54.64862794,-6.76098324,280033,378538,active
700000014363,Magee Church,Cookstown,54.65014747,-6.76903956,279510,378698,active
700000014364,Baines Road,Cookstown,54.65464235,-6.79164906,278042,379173,active
700000014365,Killycurragh Road End,Cookstown,54.65814803,-6.80544442,277145,379548,active
700000014366,Orritor School,Cookstown,54.65738753,-6.81398905,276595,379454,active
700000014367,Wellbrook Bridge,Cookstown,54.66099975,-6.83350234,275329,379835,active
700000014368,Blackhill Road,Cookstown,54.66391588,-6.85004764,274256,380142,active
700000014369,Ballynasollus Rd Junction,Cookstown,54.66195716,-6.8700628,272968,379903,active
700000014370,Blacksmiths Shop,Cookstown,54.66742501,-6.91794175,269869,380463,active
700000014371,Dunamore Chapel,Cookstown,54.67143215,-6.93319597,268878,380894,active
700000014372,Mccrakens Shop,Cookstown,54.67397516,-6.94146895,268340,381169,active
700000014373,Teebane Road End,Cookstown,54.676517,-6.964284,266864,381430,active
700000014374,Teebane Crossroads,Cookstown,54.66302295,-6.95788614,267299,379934,active
700000014375,Killucan Rd Junction,Cookstown,54.66653924,-6.93558697,268732,380347,active
700000014376,Keenans Bridge,Cookstown,54.66246142,-6.90840364,270493,379920,active
700000014377,Crooks Cottage,Cookstown,54.65746528,-6.89242281,271533,379380,active
700000014378,Crooks Cottage,Cookstown,54.65731302,-6.89247343,271530,379363,active
700000014379,Killucan Road,Cookstown,54.66438875,-6.91695313,269938,380126,active
700000014380,Killucan Rd Junction,Cookstown,54.66668743,-6.93507165,268765,380364,active
700000014381,Teebane Crossroads,Cookstown,54.66227889,-6.95911393,267221,379850,active
700000014382,Teebane Road End,Cookstown,54.67653917,-6.96372536,266900,381433,active
700000014383,Mccrakens Shop,Cookstown,54.67329311,-6.9415487,268336,381093,active
700000014384,Dunamore Chapel,Cookstown,54.67187294,-6.93428495,268807,380942,active
700000014385,Blackrock Road,Cookstown,54.66932024,-6.92497462,269412,380667,active
700000014386,Conway Close,Cookstown,54.66853758,-6.92181797,269617,380583,active
700000014387,Blacksmiths Shop,Cookstown,54.66735702,-6.91737011,269906,380456,active
700000014388,Tullnacross,Cookstown,54.66337555,-6.88254523,272160,380048,active
700000014389,Ballynasollus Rd Junction,Cookstown,54.66213913,-6.86646249,273200,379927,active
700000014391,Blackhill Road,Cookstown,54.6638617,-6.85001818,274258,380136,active
700000014392,Wellbrook Bridge,Cookstown,54.66100318,-6.83385866,275306,379835,active
700000014393,Orritor School,Cookstown,54.65756666,-6.81485156,276539,379473,active
700000014394,Baines Road,Cookstown,54.65490247,-6.79250902,277986,379201,active
700000014395,Toberlane Road,Cookstown,54.65192566,-6.77696476,278995,378887,active
700000014396,Glasgows House,Cookstown,54.65156649,-6.77609245,279052,378848,active
700000014397,Magee Church,Cookstown,54.6502658,-6.76919091,279500,378711,active
700000014398,Forth Glen,Cookstown,54.64879752,-6.76175268,279983,378556,active
700000014399,Oritor Crossroads,Cookstown,54.64808217,-6.75681709,280303,378482,active
700000014400,Clinic Gate,Cookstown,54.64817495,-6.75360747,280510,378496,active
700000014401,Tullywiggan Road,Cookstown,54.62226668,-6.73978476,281454,375628,active
700000014402,Tullywiggan Cottages,Cookstown,54.61923454,-6.735033,281767,375296,active
700000014403,Tullywiggan Bridge,Cookstown,54.61409478,-6.72807218,282227,374732,active
700000014404,Tullyhogue,Cookstown,54.6060767,-6.72336994,282547,373845,active
700000014405,Mckinneys Corner,Cookstown,54.60108759,-6.72563049,282411,373287,active
700000014406,Shankey Crossroads,Cookstown,54.59103838,-6.71239247,283287,372184,active
700000014407,Rectory Gates,Cookstown,54.58323658,-6.7002648,284087,371330,active
700000014408,Sherrygrim Road End,Cookstown,54.58210502,-6.69696001,284303,371208,active
700000014409,Rectory Gates,Cookstown,54.58314661,-6.7002522,284088,371320,active
700000014410,Shankey Crossroads,Cookstown,54.59089518,-6.7124434,283284,372168,active
700000014411,Mckinneys Corner,Cookstown,54.60085718,-6.72593169,282392,373261,active
700000014412,Tullyhogue,Cookstown,54.60599686,-6.72346529,282541,373836,active
700000014413,Tullywiggan Bridge,Cookstown,54.61437217,-6.72882199,282178,374762,active
700000014414,Tullywiggan Cottages,Cookstown,54.61909133,-6.73508388,281764,375280,active
700000014415,Tullywiggan Road,Cookstown,54.62202452,-6.73982321,281452,375601,active
700000014416,Ardcumber Road Junction,Cookstown,54.62643257,-6.74126625,281350,376090,active
700000014417,Monrush Housing Est,Cookstown,54.6544144,-6.74971342,280749,379195,active
700000014418,Gourleys Land,Cookstown,54.66142919,-6.76181791,279954,379962,active
700000014419,Unagh Old Sch,Cookstown,54.67755011,-6.77906265,278810,381737,active
700000014420,Sawmill Gates,Cookstown,54.6856678,-6.77960979,278759,382640,active
700000014421,Blacksmiths Shop,Cookstown,54.6936409,-6.78723356,278252,383519,active
700000014422,Dunmore Road End,Cookstown,54.70016744,-6.79488766,277746,384237,active
700000014423,Lissan Aoh Hall,Cookstown,54.69576684,-6.77086935,279303,383774,active
700000014424,Churchtown,Cookstown,54.68629598,-6.75045477,280638,382743,active
700000014425,Carryboys Bge,Cookstown,54.67714812,-6.75020863,280672,381725,active
700000014426,Gourleys Lane,Cookstown,54.66861073,-6.75953801,280087,380764,active
700000014427,Monrush Housing Est,Cookstown,54.65409913,-6.74876247,280811,379161,active
700000014428,Blairs Corner,Cookstown,54.62188938,-6.65624095,286851,375686,active
700000014429,Mcgagheys Lane,Cookstown,54.6195247,-6.64077593,287855,375442,active
700000014430,Killysally Post Office,Cookstown,54.61602952,-6.61066046,289808,375091,active
700000014431,Elders Crossroads,Cookstown,54.61068208,-6.57722485,291980,374539,active
700000014432,Strougs Xrds,Cookstown,54.60078958,-6.57865302,291910,373436,active
700000014433,Elders Crossroads,Cookstown,54.61053966,-6.57733816,291973,374523,active
700000014434,Killysally Post Office,Cookstown,54.61604926,-6.61081459,289798,375093,active
700000014435,Mcgagheys Lane,Cookstown,54.61900218,-6.63744948,288071,375388,active
700000014436,Blairs Corner,Cookstown,54.6218101,-6.6563829,286842,375677,active
700000014437,Cookstown Primary School,Cookstown,54.64467541,-6.73924652,281444,378123,active
700000014438,Derramore,Cookstown,54.64917632,-6.75576121,280369,378605,active
700000014439,Princess Avenue,Cookstown,54.65199111,-6.75167798,280627,378923,active
700000014440,Queens Avenue,Cookstown,54.65194579,-6.74989766,280742,378920,active
700000014441,Holy Trinity Primary School,Cookstown,54.64429723,-6.74869179,280835,378070,active
700000014442,Westland Park,Cookstown,54.64577838,-6.75730565,280276,378225,active
700000014443,Coagh Street,Cookstown,54.6485373,-6.74346471,281164,378548,active
700000014444,2-10 Coolnafranky Park,Cookstown,54.63991827,-6.73620307,281650,377597,active
700000014445,21-29 Rocheville,Cookstown,54.63969352,-6.74050036,281373,377567,active
700000014446,Glenavon Park,Cookstown,54.63543477,-6.74825155,280881,377084,active
700000014447,Westbury Dr,Cookstown,54.63730692,-6.75294873,280574,377287,active
700000014448,Old Rectory,Cookstown,54.63213566,-6.75589438,280394,376708,active
700000014449,Fountain Place,Cookstown,54.6396394,-6.74307313,281207,377558,active
700000014450,1-9 Coolnafranky Park,Cookstown,54.63998769,-6.73596859,281665,377605,active
700000014451,Tralee Road End,Cookstown,54.6641874,-6.63475955,288147,380421,active
700000014452,Ballydawley Road,Cookstown,54.67096822,-6.64098034,287731,381168,active
700000014453,Rock Road End,Cookstown,54.67906266,-6.64982613,287143,382058,active
700000014454,Ballygowan Bus Depot,Belfast Laganside,54.50131697,-5.79407147,342957,363674,active
700000014455,Glovers House,Belfast Laganside,54.49377241,-5.80213404,342461,362818,active
700000014456,Ballycloughan Road,Belfast Laganside,54.48452894,-5.8141579,341714,361765,active
700000014457,Fergusons Cross,Belfast Laganside,54.49810758,-5.82322034,341080,363258,active
700000014458,Manse Road,Belfast Laganside,54.44940212,-5.76246426,345188,357961,active
700000014459,Raffrey Presbyterian Church,Belfast Laganside,54.44173782,-5.74316476,346467,357148,active
700000014460,Manse Road,Belfast Laganside,54.43416571,-5.72272663,347820,356348,active
700000014461,Manse Road,Belfast Laganside,54.43424478,-5.72310758,347795,356356,active
700000014462,Derryboy Primary School,Belfast Laganside,54.43751892,-5.73044835,347307,356705,active
700000014464,87-93 Manse Road,Belfast Laganside,54.44521869,-5.75202344,345880,357517,active
700000014465,The Willows,Belfast Laganside,54.45004018,-5.76392513,345091,358029,active
700000014466,82-86 Station Road,Belfast Laganside,54.46404708,-5.79021603,343337,359534,active
700000014467,Ferguson's Cross,Belfast Laganside,54.46392518,-5.80422808,342429,359492,active
700000014468,Ballycloughan Road,Belfast Laganside,54.4847301,-5.81385395,341733,361788,active
700000014469,Glovers House,Belfast Laganside,54.49462771,-5.8017331,342484,362914,active
700000014470,Ballygowan Bus Depot [Bus Stop],Belfast Laganside,54.50136097,-5.79352874,342992,363680,active
700000014471,Quarry Hill,Belfast Laganside,54.57217621,-5.86474147,338140,371419,active
700000014472,Braniel Road,Belfast Laganside,54.56795088,-5.86613762,338064,370946,active
700000014473,Ryan Park,Belfast Laganside,54.56448224,-5.86052048,338439,370571,active
700000014474,Roselawn Cemetery,Belfast Laganside,54.56017343,-5.8536497,338898,370105,active
700000014475,Crossnacreevy,Belfast Laganside,54.55524843,-5.84852875,339246,369567,active
700000014476,Maryland Industrial Estate,Belfast Laganside,54.54763587,-5.8398414,339834,368737,active
700000014477,49-53 Moneyreagh Road,Belfast Laganside,54.53974038,-5.83044595,340469,367877,active
700000014478,Moneyreagh Crossroads,Belfast Laganside,54.53696529,-5.82751826,340668,367574,active
700000014479,Church Lodge,Belfast Laganside,54.53035326,-5.8285802,340622,366836,active
700000014480,Hillsborough Road,Belfast Laganside,54.53153788,-5.82100862,341108,366983,active
700000014481,119-125 Moneyreagh Road,Belfast Laganside,54.52902496,-5.81718756,341364,366711,active
700000014482,147-153 Moneyreagh Road,Belfast Laganside,54.52482302,-5.81239138,341689,366253,active
700000014483,Tullyhubbert Road,Belfast Laganside,54.51859727,-5.80699415,342060,365571,active
700000014484,Belfast Road,Belfast Laganside,54.51341817,-5.80234534,342379,365004,active
700000014485,Prospect Road,Belfast Laganside,54.50432185,-5.79378602,342965,364009,active
700000014486,Ballygowan Square,Belfast Laganside,54.50233201,-5.79208689,343082,363791,active
700000014487,Moss Road,Belfast Laganside,54.50043685,-5.78917863,343277,363586,active
700000014488,23-25 Carrickmannon Road,Belfast Laganside,54.49676717,-5.78701492,343430,363182,active
700000014489,40-49 Carrickmannon Road,Belfast Laganside,54.49120115,-5.78483068,343591,362567,active
700000014490,Vestry Road,Belfast Laganside,54.48367818,-5.78079307,343879,361738,active
700000014491,New Line,Belfast Laganside,54.47795922,-5.77469942,344294,361114,active
700000014492,St Joseph's Church,Belfast Laganside,54.4732464,-5.77055832,344579,360598,active
700000014493,121 Carrickmannon Road,Belfast Laganside,54.46869644,-5.76648641,344859,360100,active
700000014494,125-127 Carrickmannon Road,Belfast Laganside,54.46405733,-5.75955126,345325,359598,active
700000014495,Thornyhill Road,Belfast Laganside,54.44328617,-5.74235499,346514,357322,active
700000014496,125-127 Carrickmannon Road,Belfast Laganside,54.46464565,-5.75978133,345308,359663,active
700000014497,St Joseph's Church,Belfast Laganside,54.47338446,-5.77073595,344567,360613,active
700000014498,Ballygowan Square,Belfast Laganside,54.50238084,-5.79230041,343068,363796,active
700000014500,Belfast Road,Belfast Laganside,54.51369476,-5.80273201,342353,365034,active
700000014501,Tullyhubbert Road,Belfast Laganside,54.51860876,-5.80713254,342051,365572,active
700000014502,147-153 Moneyreagh Road,Belfast Laganside,54.52462414,-5.81232478,341694,366231,active
700000014503,Hillsborough Road,Belfast Laganside,54.53152271,-5.82116393,341098,366981,active
700000014504,Church Lodge,Belfast Laganside,54.53012347,-5.82879324,340609,366810,active
700000014505,Moneyreagh Village,Belfast Laganside,54.53218922,-5.82874536,340605,367040,active
700000014506,Moneyreagh Crossroads,Belfast Laganside,54.5371092,-5.82752607,340667,367590,active
700000014507,49-53 Moneyreagh Road,Belfast Laganside,54.53983431,-5.83067276,340454,367887,active
700000014508,Maryland Industrial Estate,Belfast Laganside,54.54773032,-5.84009916,339817,368747,active
